n0_AG,n55_AG,n145_AG,n76_AG,n26_AG,n159_AG,n88_AA,n20_AG,n124_AC,n7_AG,n184_AG,n141_AG,n2_AG,n134_AG,n127_AG,n25_AG,n143_AG,n79_AG,n108_AG,n61_AG,n155_AA,n13_AG,n32_AG,n67_AG,n197_AG,n70_AG,n57_AG,n146_AG,n166_AG,n60_AG,n194_AG,n39_AG,n156_AG,n154_AG,n49_AG,n56_AG,n100_AG,n162_AG,n149_AG,n9_AG,n136_AG,n106_AG,n22_AG,n123_AG,n10_AG,n72_AG,n33_AG,n19_AG,n137_AG,n173_AG,n64_AG,n180_AG,n153_AG,n40_AG,n119_AG,n117_AG,n105_AG,n3_AG,n92_AG,n121_AG,n128_AG,n81_AG,n198_AG,n98_AG,n1_AG,n27_AG,n111_AG,n48_AG,n118_AG,n187_AG,n122_AG,n65_AG,n179_AG,n94_AG,n96_AG,n63_AG,n148_AG,n114_AG,n50_AG,n45_AG,n18_AC,n182_AG,n195_AG,n140_AG,n82_AG,n142_AG,n168_AG,n152_AG,n176_AG,n160_AG,n85_AG,n101_AG,n53_AG,n193_AG,n116_AG,n181_AG,n91_AG,n107_AG,n11_AG,n51_AG,n130_AG,n89_AG,n84_AG,n80_AG,n175_AG,n129_AG,n6_AG,n196_AG,n99_AG,n21_AG,n74_AG,n28_AG,n113_AG,n34_AG,n17_AG,n36_AG,n93_AG,n104_AG,n62_AG,n47_AG,n158_AG,n147_AG,n185_AG,n71_AG,n35_AG,n43_AG,n186_AG,n157_AG,n4_AG,n138_AG,n164_AG,n59_AG,n199_AG,n75_AG,n167_AG,n83_AG,n12_AG,n66_AG,n183_AG,n151_AG,n41_AG,n133_AG,n165_AG,n132_AG,n5_AG,n177_AG,n23_AG,n161_AG,n144_AG,n69_AG,n90_AG,n189_AG,n54_AG,n15_AG,n169_AG,n14_AG,n103_AG,n24_AG,n58_AG,n52_AG,n78_AG,n131_AG,n171_AG,n150_AG,n109_AG,n31_AG,n16_AG,n77_AG,n163_AG,n97_AG,n170_AG,n188_AG,n37_AG,n38_AG,n135_AG,n192_AG,n125_AG,n46_AG,n29_AG,n200_AG,n112_AG,n115_AG,n172_AG,n87_AG,n86_AG,n190_AG,n42_AG,n44_AG,n110_AG,n174_AG,n73_AG,n139_AG,n126_AG,n120_AG,n8_AG,n102_AG,n30_AG,n95_AG,n191_AG,n178_AG,n68_AG
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08923,0.29563,0.0928,0.19665,0.10825,0.14971,0.1673,0.07121,0.18,0.20807,0.17359,0.1215,0.10485,0.13658,0.09732,0.06658,0.056,0.12412,0.11581,0.11184,0.16008,0.1087,0.13766,0.11625,0.10875,0.14868,0.14805,0.13618,0.21869,0.11333,0.14631,0.1424,0.11773,0.15901,0.09777,0.09337,0.13426,0.09357,0.13268,0.09778,0.17521,0.15228,0.1527,0.1278,0.26883,0.06722,0.08578,0.10003,0,0.05566,0.08173,0.15285,0.14772,0.21765,0.14116,0.09816,0.08198,0.08543,0.0859,0.1448,0.07017,0.07017,0.08197,0.14385,0.14411,0.12119,0.11278,0.10777,0.0965,0.11167,0.08487,0.20328,0.2489,0.15314,0.09679,0.20907,0.24399,0.09074,0.23595,0.13312,0.08967,0.10024,0.10489,0.08919,0.08919,0.12541,0.08993,0.10025,0.09684,0.09723,0.11295,0.1489,0.08965,0.30201,0.14721,0.1479,0.13238,0.11001,0.19965,0.10053,0.10524,0.07797,0.12796,0.12371,0.10068,0.10815,0.11624,0.10815,0.09829,0.08223,0.08626,0.08568,0.09379,0.13692,0.08986,0.1569,0.12389,0.12818,0.12423,0.11987,0.17334,0.14445,0.18358,0.17709,0.13927,0.10401
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06243,0.27744,0.06235,0.17282,0.08435,0.12681,0.14315,0.04812,0.15182,0.17216,0.14312,0.08494,0.07349,0.11144,0.07003,0.0483,0.03403,0.10735,0.08435,0.08071,0.13047,0.08446,0.11143,0.0884,0.08446,0.11886,0.13857,0.11906,0.19781,0.10422,0.12395,0.12014,0.10042,0.13954,0.07741,0.07343,0.12388,0.08468,0.11505,0.08487,0.15157,0.13457,0.13072,0.10709,0.25641,0.03755,0.05875,0.08822,0.05566,0,0.03753,0.10738,0.13876,0.20667,0.12089,0.07853,0.0629,0.07012,0.06266,0.12341,0.05518,0.05518,0.05911,0.13864,0.1387,0.11203,0.09661,0.09584,0.07733,0.09242,0.06615,0.18472,0.20716,0.13586,0.07349,0.20367,0.23367,0.0664,0.21731,0.10397,0.06613,0.0733,0.07705,0.06243,0.06243,0.0959,0.06612,0.07693,0.07704,0.06609,0.09195,0.13536,0.07353,0.2869,0.11983,0.12014,0.11921,0.08124,0.16877,0.07696,0.0808,0.06244,0.11509,0.11118,0.08494,0.08822,0.09228,0.08822,0.07365,0.05886,0.06252,0.06981,0.0778,0.11548,0.06627,0.13464,0.10337,0.10327,0.0995,0.09571,0.15076,0.11876,0.15534,0.15515,0.11496,0.08079
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08836,0.30447,0.08074,0.20035,0.10742,0.14716,0.15979,0.07369,0.1774,0.20272,0.16377,0.10388,0.09967,0.13123,0.09608,0.05876,0.05895,0.12712,0.10719,0.09602,0.1506,0.10745,0.13142,0.11157,0.10745,0.14307,0.16819,0.14738,0.22607,0.12431,0.14468,0.14081,0.11626,0.16503,0.10436,0.09616,0.14892,0.10794,0.13135,0.10795,0.16468,0.15906,0.15526,0.13072,0.29254,0.06609,0.08454,0.11126,0.08173,0.03753,0,0.11111,0.15981,0.22492,0.14953,0.09313,0.08907,0.0965,0.0928,0.14335,0.08084,0.08084,0.07733,0.16776,0.16793,0.14064,0.11568,0.11165,0.09276,0.11161,0.08854,0.19904,0.24368,0.15732,0.10006,0.22295,0.23271,0.08509,0.24807,0.12749,0.08474,0.09196,0.09589,0.08081,0.08081,0.11538,0.07729,0.09562,0.09582,0.09207,0.11161,0.15248,0.09274,0.30093,0.1447,0.14515,0.15206,0.10786,0.19066,0.10335,0.1001,0.08856,0.14758,0.1433,0.11194,0.11523,0.11967,0.11523,0.09639,0.08108,0.08488,0.0963,0.10094,0.13581,0.08883,0.15097,0.11113,0.11113,0.10718,0.11114,0.16323,0.1307,0.17642,0.16323,0.12707,0.09589
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.16347,0.36765,0.1515,0.24084,0.17143,0.20715,0.23383,0.14329,0.23894,0.28199,0.23437,0.18533,0.17249,0.20227,0.16796,0.13871,0.131,0.20285,0.18026,0.18022,0.21883,0.17608,0.19005,0.18902,0.18081,0.20198,0.23042,0.21759,0.30119,0.18158,0.21381,0.20455,0.18592,0.21681,0.15185,0.15141,0.21249,0.17666,0.19339,0.15131,0.24438,0.21901,0.22406,0.19713,0.31412,0.13894,0.15098,0.1633,0.15285,0.10738,0.11111,0,0.24303,0.27546,0.18064,0.16066,0.15171,0.15979,0.16021,0.19789,0.14682,0.14682,0.13885,0.2146,0.21932,0.20032,0.17216,0.18462,0.1678,0.17242,0.15927,0.27612,0.29859,0.24016,0.17235,0.30894,0.2561,0.16039,0.29771,0.19368,0.15126,0.16737,0.16383,0.15081,0.15081,0.17616,0.1476,0.15501,0.16781,0.15959,0.18057,0.22574,0.16385,0.35611,0.20852,0.21353,0.2081,0.17687,0.27367,0.17135,0.17184,0.15159,0.18424,0.17998,0.17216,0.17581,0.18065,0.17581,0.15131,0.14305,0.14728,0.15541,0.14766,0.19011,0.14339,0.17156,0.18068,0.16726,0.16294,0.14663,0.19254,0.17584,0.21491,0.20592,0.18849,0.15087
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.13895,0.35087,0.13476,0.22746,0.1598,0.17628,0.21161,0.12728,0.24529,0.26238,0.22861,0.17285,0.15912,0.193,0.1513,0.13508,0.12299,0.17623,0.163,0.16728,0.21529,0.15492,0.18468,0.15478,0.15913,0.19292,0.21467,0.1713,0.26673,0.17257,0.18667,0.17808,0.1779,0.21393,0.15635,0.14374,0.19924,0.16372,0.21197,0.17718,0.23911,0.22876,0.22506,0.20682,0.34537,0.14305,0.15952,0.20734,0.14772,0.13876,0.15981,0.24303,0,0.27178,0.16911,0.13958,0.1193,0.13112,0.13526,0.21287,0.13473,0.13473,0.14311,0.22875,0.22915,0.19015,0.17291,0.16002,0.15594,0.17236,0.13924,0.24849,0.29086,0.21356,0.15502,0.25327,0.27843,0.1475,0.28056,0.18494,0.13883,0.15485,0.16391,0.14292,0.14292,0.16763,0.15556,0.15881,0.14658,0.1425,0.15059,0.19936,0.15983,0.34191,0.20873,0.21815,0.20763,0.15601,0.2385,0.15961,0.16377,0.13084,0.20219,0.20198,0.16349,0.176,0.17181,0.176,0.13937,0.12708,0.1312,0.14769,0.14781,0.19364,0.15578,0.22495,0.18049,0.18009,0.18428,0.18003,0.21905,0.19715,0.22496,0.22357,0.20219,0.1591
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.2525,0.39094,0.23787,0.30851,0.25185,0.2931,0.27195,0.23498,0.31449,0.33866,0.33311,0.28362,0.258,0.28687,0.25789,0.21966,0.20664,0.25315,0.24761,0.23795,0.3004,0.24302,0.27309,0.24734,0.24294,0.26218,0.28691,0.26672,0.35917,0.23007,0.29864,0.28863,0.26423,0.30396,0.23887,0.23417,0.32146,0.26848,0.30683,0.25461,0.29302,0.30101,0.30089,0.27149,0.36541,0.22092,0.243,0.27874,0.21765,0.20667,0.22492,0.27546,0.27178,0,0.25386,0.21625,0.2113,0.22005,0.20727,0.32024,0.24315,0.24315,0.22931,0.30196,0.31226,0.27021,0.24839,0.25911,0.25425,0.25251,0.23455,0.34595,0.36009,0.28815,0.24828,0.38969,0.34758,0.23973,0.34905,0.25455,0.23421,0.25161,0.26326,0.24281,0.24281,0.27322,0.22448,0.23322,0.23317,0.23019,0.23898,0.30277,0.23532,0.40676,0.29552,0.30641,0.31424,0.25349,0.32597,0.25153,0.2527,0.21098,0.2816,0.27722,0.25247,0.26159,0.25701,0.25238,0.22745,0.20787,0.20784,0.21768,0.22541,0.27688,0.22981,0.28084,0.2484,0.24394,0.24318,0.24805,0.29154,0.26232,0.29344,0.28272,0.26804,0.234
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.1278,0.33655,0.13958,0.2399,0.16033,0.18577,0.19866,0.12005,0.21365,0.24174,0.2083,0.16958,0.16039,0.19392,0.15229,0.11739,0.10495,0.18255,0.164,0.16502,0.18639,0.15244,0.1727,0.15245,0.15297,0.16369,0.21169,0.19435,0.24943,0.16158,0.17803,0.174,0.1667,0.20937,0.12817,0.13209,0.19142,0.15304,0.19024,0.1485,0.22559,0.20245,0.20249,0.18108,0.27381,0.12399,0.13563,0.17681,0.14116,0.12089,0.14953,0.18064,0.16911,0.25386,0,0.10696,0.08185,0.0813,0.09353,0.20096,0.1205,0.1205,0.10866,0.19039,0.19884,0.15222,0.15901,0.14723,0.12327,0.14807,0.11943,0.21664,0.26649,0.18747,0.13593,0.24031,0.26504,0.13201,0.27319,0.16278,0.12436,0.13612,0.14452,0.12828,0.12828,0.16173,0.1339,0.13145,0.14358,0.13963,0.13994,0.19088,0.13648,0.33196,0.1874,0.18724,0.16922,0.14851,0.23047,0.14353,0.13163,0.13213,0.16472,0.17338,0.1367,0.14841,0.14793,0.14841,0.12381,0.11213,0.11601,0.11983,0.13264,0.18819,0.12826,0.19371,0.15563,0.13879,0.15515,0.13973,0.20229,0.17207,0.19802,0.20269,0.17791,0.12727
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.09722,0.32353,0.09691,0.21036,0.11605,0.15691,0.15664,0.07824,0.18841,0.21995,0.19478,0.1205,0.11999,0.14362,0.10848,0.0749,0.0637,0.12876,0.1114,0.11187,0.14816,0.10425,0.13285,0.10434,0.09654,0.12344,0.17815,0.14415,0.2223,0.12594,0.15069,0.14232,0.12201,0.16212,0.09396,0.08943,0.15817,0.11691,0.1582,0.11273,0.18334,0.16441,0.16543,0.13632,0.27835,0.08182,0.10101,0.13601,0.09816,0.07853,0.09313,0.16066,0.13958,0.21625,0.10696,0,0.04177,0.04877,0.04519,0.16342,0.08171,0.08171,0.08249,0.16481,0.16492,0.12908,0.12635,0.13239,0.11316,0.12513,0.10097,0.20946,0.24181,0.17608,0.10061,0.22788,0.22252,0.08983,0.22748,0.13349,0.09002,0.09243,0.10506,0.08161,0.08161,0.12506,0.09037,0.09255,0.10042,0.09669,0.12035,0.17379,0.10533,0.26132,0.14635,0.14635,0.14977,0.11646,0.19173,0.10383,0.11247,0.08554,0.13612,0.13581,0.09287,0.10411,0.10399,0.10411,0.09326,0.078,0.08179,0.08937,0.10244,0.14589,0.0982,0.15253,0.11155,0.12386,0.12365,0.11656,0.17724,0.14797,0.17755,0.18176,0.15315,0.10856
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07734,0.28369,0.07733,0.16908,0.09978,0.14795,0.14834,0.06284,0.16961,0.18635,0.16775,0.11204,0.10366,0.13515,0.09231,0.06315,0.04846,0.11558,0.09202,0.09583,0.14687,0.08846,0.11567,0.08838,0.08469,0.11117,0.15991,0.13554,0.20291,0.11714,0.13711,0.13327,0.11328,0.14942,0.08176,0.07753,0.12522,0.09653,0.14426,0.10052,0.17767,0.15948,0.16019,0.13133,0.26476,0.06633,0.08494,0.12346,0.08198,0.0629,0.08907,0.15171,0.1193,0.2113,0.08185,0.04177,0,0.01345,0.02378,0.14499,0.07003,0.07003,0.06727,0.15145,0.15158,0.11284,0.11318,0.10788,0.09651,0.11197,0.08486,0.18598,0.234,0.15273,0.08474,0.19913,0.22106,0.08148,0.21365,0.12038,0.0815,0.0921,0.09281,0.07762,0.07762,0.11598,0.08177,0.08837,0.09215,0.08844,0.09598,0.14847,0.08906,0.26139,0.12429,0.12455,0.13609,0.09636,0.17805,0.09201,0.09628,0.07762,0.11937,0.11923,0.08884,0.10002,0.0999,0.10002,0.08529,0.07019,0.07394,0.08139,0.08986,0.12819,0.0818,0.14323,0.10744,0.10344,0.11118,0.10002,0.15943,0.13102,0.16014,0.1725,0.13123,0.09231
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.08468,0.288,0.08467,0.17729,0.10735,0.15596,0.15633,0.07002,0.17783,0.19478,0.16777,0.11969,0.11126,0.14307,0.09979,0.07035,0.05552,0.12328,0.09953,0.10337,0.15494,0.09591,0.12337,0.09584,0.09211,0.11886,0.16806,0.14343,0.21154,0.1248,0.14937,0.14549,0.11666,0.15741,0.0891,0.08486,0.12866,0.10006,0.14865,0.10402,0.18598,0.15915,0.15964,0.13088,0.25706,0.07356,0.09234,0.1231,0.08543,0.07012,0.0965,0.15979,0.13112,0.22005,0.0813,0.04877,0.01345,0,0.03064,0.15742,0.0773,0.0773,0.07447,0.15953,0.1516,0.1205,0.12084,0.11162,0.1003,0.11592,0.08861,0.18087,0.23223,0.15194,0.09215,0.20296,0.22983,0.08884,0.23148,0.12809,0.08885,0.09961,0.10027,0.08494,0.08494,0.12366,0.08912,0.09584,0.09216,0.09589,0.1035,0.15203,0.09261,0.27649,0.13205,0.13232,0.13141,0.10387,0.18643,0.09952,0.10378,0.08494,0.11938,0.11924,0.09629,0.10757,0.10746,0.10757,0.09268,0.07745,0.08122,0.08495,0.09726,0.1447,0.08914,0.13536,0.11509,0.10714,0.11889,0.1076,0.16761,0.1389,0.16834,0.18081,0.13913,0.09982
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07751,0.28431,0.08096,0.17777,0.08823,0.14818,0.14412,0.05916,0.14802,0.18643,0.16349,0.10409,0.0959,0.12701,0.08467,0.06667,0.05201,0.10779,0.10342,0.09965,0.14685,0.09237,0.12382,0.09216,0.08469,0.11117,0.15132,0.12749,0.20305,0.1057,0.13738,0.13357,0.10894,0.15279,0.08949,0.08514,0.1415,0.10446,0.14843,0.10463,0.17394,0.15996,0.16079,0.13176,0.26374,0.05896,0.0812,0.12765,0.0859,0.06266,0.0928,0.16021,0.13526,0.20727,0.09353,0.04519,0.02378,0.03064,0,0.15361,0.07369,0.07369,0.07482,0.14719,0.14734,0.11721,0.11691,0.11944,0.10027,0.11571,0.08856,0.18632,0.2339,0.1572,0.08475,0.2083,0.23532,0.08546,0.20877,0.12012,0.08527,0.09589,0.10832,0.08493,0.08493,0.1201,0.08547,0.09209,0.09607,0.08857,0.09998,0.15207,0.08524,0.27506,0.12829,0.12836,0.13186,0.09283,0.17343,0.09587,0.10024,0.08139,0.11949,0.11941,0.09658,0.10787,0.10777,0.10787,0.08928,0.07395,0.07395,0.08523,0.0936,0.13651,0.08162,0.15597,0.10745,0.10739,0.1112,0.10376,0.16374,0.13518,0.16475,0.17673,0.13937,0.09604
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.15603,0.3301,0.1598,0.26469,0.17672,0.22163,0.21211,0.12769,0.22153,0.24801,0.22964,0.18185,0.1638,0.20251,0.16006,0.13139,0.11974,0.1902,0.15937,0.15961,0.21514,0.16416,0.20401,0.16824,0.16879,0.21218,0.22022,0.20328,0.28519,0.18752,0.20745,0.19481,0.19268,0.23258,0.16569,0.16506,0.18729,0.14384,0.2081,0.16936,0.22291,0.2066,0.20282,0.18086,0.34471,0.13974,0.15179,0.18078,0.1448,0.12341,0.14335,0.19789,0.21287,0.32024,0.20096,0.16342,0.14499,0.15742,0.15361,0,0.13534,0.13534,0.13208,0.21625,0.20725,0.19679,0.1823,0.18086,0.15563,0.17677,0.15555,0.26902,0.30433,0.22277,0.16023,0.3061,0.27091,0.14045,0.28607,0.17348,0.12769,0.13947,0.15275,0.13611,0.13611,0.17002,0.14876,0.14294,0.1516,0.13969,0.18206,0.21302,0.15696,0.3461,0.20514,0.20023,0.21312,0.17424,0.24556,0.15577,0.17337,0.13617,0.20804,0.20312,0.15598,0.16823,0.17701,0.16823,0.14388,0.13573,0.13993,0.14806,0.15741,0.19572,0.1485,0.20733,0.1853,0.18148,0.18562,0.16829,0.22521,0.194,0.2413,0.22073,0.1802,0.15137
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06966,0.28381,0.07328,0.17666,0.08813,0.14321,0.14359,0.04812,0.15222,0.1849,0.15522,0.10767,0.09197,0.13086,0.08839,0.05174,0.04102,0.09983,0.08837,0.08816,0.13072,0.08086,0.11568,0.09215,0.08125,0.11951,0.14303,0.123,0.20295,0.10817,0.1203,0.12414,0.10838,0.14482,0.08119,0.07719,0.12392,0.08469,0.12309,0.09634,0.14361,0.13081,0.14315,0.11507,0.26284,0.05533,0.07355,0.09586,0.07017,0.05518,0.08084,0.14682,0.13473,0.24315,0.1205,0.08171,0.07003,0.0773,0.07369,0.13534,0,0,0.0446,0.12712,0.12744,0.09678,0.08911,0.09197,0.08085,0.09581,0.06967,0.18517,0.2188,0.14826,0.06624,0.19054,0.21538,0.06695,0.22191,0.10396,0.0626,0.077,0.08857,0.06611,0.06611,0.08487,0.07379,0.06629,0.07351,0.07369,0.08452,0.12331,0.07391,0.28292,0.11696,0.11737,0.11594,0.08176,0.15257,0.06984,0.07755,0.06631,0.10819,0.10804,0.09228,0.09577,0.10352,0.09577,0.07367,0.06625,0.07003,0.07734,0.08143,0.11157,0.06992,0.13907,0.1072,0.10356,0.09984,0.09215,0.14326,0.10741,0.14731,0.15927,0.12288,0.08071
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.06966,0.28381,0.07328,0.17666,0.08813,0.14321,0.14359,0.04812,0.15222,0.1849,0.15522,0.10767,0.09197,0.13086,0.08839,0.05174,0.04102,0.09983,0.08837,0.08816,0.13072,0.08086,0.11568,0.09215,0.08125,0.11951,0.14303,0.123,0.20295,0.10817,0.1203,0.12414,0.10838,0.14482,0.08119,0.07719,0.12392,0.08469,0.12309,0.09634,0.14361,0.13081,0.14315,0.11507,0.26284,0.05533,0.07355,0.09586,0.07017,0.05518,0.08084,0.14682,0.13473,0.24315,0.1205,0.08171,0.07003,0.0773,0.07369,0.13534,0,0,0.0446,0.12712,0.12744,0.09678,0.08911,0.09197,0.08085,0.09581,0.06967,0.18517,0.2188,0.14826,0.06624,0.19054,0.21538,0.06695,0.22191,0.10396,0.0626,0.077,0.08857,0.06611,0.06611,0.08487,0.07379,0.06629,0.07351,0.07369,0.08452,0.12331,0.07391,0.28292,0.11696,0.11737,0.11594,0.08176,0.15257,0.06984,0.07755,0.06631,0.10819,0.10804,0.09228,0.09577,0.10352,0.09577,0.07367,0.06625,0.07003,0.07734,0.08143,0.11157,0.06992,0.13907,0.1072,0.10356,0.09984,0.09215,0.14326,0.10741,0.14731,0.15927,0.12288,0.08071
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0698,0.2837,0.07336,0.16846,0.09587,0.13944,0.1357,0.05915,0.15652,0.18528,0.16348,0.11595,0.09975,0.13922,0.09616,0.05183,0.04478,0.10757,0.09952,0.09973,0.13891,0.09233,0.1116,0.10402,0.09617,0.12711,0.1643,0.13146,0.21304,0.11686,0.12115,0.11367,0.10133,0.14419,0.06664,0.06264,0.12489,0.09652,0.13995,0.10443,0.16057,0.13102,0.13957,0.11549,0.25749,0.0626,0.08108,0.11539,0.08197,0.05911,0.07733,0.13885,0.14311,0.22931,0.10866,0.08249,0.06727,0.07447,0.07482,0.13208,0.0446,0.0446,0,0.11934,0.11965,0.11696,0.0931,0.09218,0.07734,0.08835,0.06613,0.19415,0.21218,0.15373,0.08124,0.19972,0.22405,0.05215,0.20425,0.10498,0.05945,0.0698,0.07776,0.05547,0.05547,0.08547,0.06694,0.05888,0.07001,0.0664,0.09633,0.14051,0.07789,0.29609,0.11247,0.11265,0.12412,0.08516,0.16054,0.06982,0.07753,0.07002,0.12385,0.12363,0.09283,0.09605,0.10385,0.09605,0.07763,0.06643,0.07018,0.07756,0.07787,0.11998,0.07786,0.14327,0.10351,0.09589,0.09583,0.10001,0.15992,0.12324,0.15598,0.14748,0.12383,0.08123
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.15537,0.34055,0.14667,0.24405,0.17164,0.2067,0.22646,0.13904,0.23053,0.2668,0.24801,0.1852,0.18032,0.21058,0.16753,0.14707,0.13098,0.18453,0.18399,0.18859,0.22428,0.18042,0.20275,0.19355,0.18543,0.2166,0.19852,0.18982,0.28377,0.19473,0.20775,0.20432,0.1907,0.23658,0.16851,0.1638,0.208,0.17649,0.20241,0.17293,0.22922,0.21078,0.22449,0.19303,0.37313,0.13907,0.15964,0.18559,0.14385,0.13864,0.16776,0.2146,0.22875,0.30196,0.19039,0.16481,0.15145,0.15953,0.14719,0.21625,0.12712,0.12712,0.11934,0,0.02023,0.19494,0.17719,0.1846,0.16799,0.17622,0.16349,0.24361,0.2864,0.22327,0.15142,0.29393,0.29653,0.15277,0.29917,0.16968,0.15208,0.15107,0.1643,0.14323,0.14323,0.1615,0.15639,0.14681,0.15959,0.15555,0.17666,0.22565,0.16005,0.35603,0.20867,0.20914,0.21255,0.17434,0.25956,0.15946,0.17695,0.15114,0.18059,0.17213,0.15547,0.16332,0.17191,0.16332,0.14759,0.13513,0.13932,0.14738,0.14301,0.18455,0.13078,0.20566,0.19811,0.18515,0.18934,0.17623,0.22955,0.20715,0.24839,0.22923,0.22455,0.17609
